CUST_ID|CUST_FIRST_NAME|CUST_LAST_NAME|CUST_GENDER|CUST_YEAR_OF_BIRTH|CUST_MARITAL_STATUS|CUST_STREET_ADDRESS|CUST_POSTAL_CODE|CUST_CITY|CUST_CITY_ID|CUST_STATE_PROVINCE|CUST_STATE_PROVINCE_ID|COUNTRY_ID|CUST_MAIN_PHONE_NUMBER|CUST_INCOME_LEVEL|CUST_CREDIT_LIMIT|CUST_EMAIL|CUST_TOTAL|CUST_TOTAL_ID|CUST_SRC_ID|CUST_EFF_FROM|CUST_EFF_TO|CUST_VALID
46382|Gordon|Smith|M|1953|single|27 Lassen Boulevard|46981|Den Haag The Hague|51385|Zuid-Holland|52771|52770|655-652-2445|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
49938|Gordon|Smith|M|1948|married|27 South Austin Boulevard|44792|Edam|51441|Noord-Holland|52683|52770|482-573-6979|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
3494|Gordon|Smith|M|1954||37 West Morehouse Street|53123|Alphen aan den Rijn|51059|Zuid-Holland|52771|52770|197-729-9389|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
7049|Gordon|Smith|M|1921|single|47 East Caroline Road|40125|Katowice|51720|Katowice|52635|52786|447-756-6804|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||A
10604|Gordon|Smith|M|1973|married|47 South Pottawatomie Road|55857|Pune|52114|Maharashtra|52660|52771|472-191-4316|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
14160|Gordon|Smith|M|1974||57 North Dixon Drive|33529|Londrina|51804|Parana|52698|52775|533-368-8146|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
17716|Gordon|Smith|M|1927|single|67 East Shasta Avenue|69987|Blumenau|51201|Santa Catarina|52734|52775|224-608-9338|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
21271|Gordon|Smith|M|1950|married|77 Harnett Avenue|81052|Delft|51383|Zuid-Holland|52771|52770|649-652-7704|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
24827|Gordon|Smith|M|1917||77 North Wakulla Avenue|46274|Adelaide|51045|South Australia|52741|52774|584-573-2487|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
28382|Gordon|Smith|M|1940|single|87 West Lassen Avenue|87551|Soest|52318|Utrecht|52750|52770|599-729-9518|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
31937|Gordon|Smith|M|1942|married|97 East Austin Avenue|63033|Groningen|51593|Groningen|52612|52770|243-756-8767|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
35494|Gordon|Smith|M|1919||97 South Morehouse Avenue|91316|Darwin|51381|Northern Territory|52687|52774|669-191-7402|A: Below 30,000|1500|Smith@company.com|Customer total|52772||01/01/98||I
38161|Grady|Bakker|M|1964|married|107 West Dodge Avenue|65771|Wigan|52511|England - Greater Manchester|52590|52789|619-495-7157|F: 110,000 - 129,999|5000|Bakker@company.com|Customer total|52772||01/01/98||I
41716|Grady|Bakker|M|1949||117 Shawano Avenue|88997|Gdansk|51576|Gdansk|52609|52786|532-264-1412|F: 110,000 - 129,999|10000|Bakker@company.com|Customer total|52772||01/01/98||I
45271|Grady|Bakker|M|1970|single|117 South Harney Avenue|30828|Downham Market|51396|England - Norfolk|52591|52789|440-206-1645|F: 110,000 - 129,999|3000|Bakker@company.com|Customer total|52772||01/01/98||I
10358|Grady|Bakker|M|1944|single|17 East Automobile Court|68054|Krakow|51737|Krakow|52638|52786|187-264-8479|F: 110,000 - 129,999|3000|Bakker@company.com|Customer total|52772||01/01/98||I
45495|Grady|Bakker|M|1943|married|17 South Morgan Court|38878|Hilversum|51662|Noord-Holland|52683|52770|446-206-5076|F: 110,000 - 129,999|5000|Bakker@company.com|Customer total|52772||01/01/98||I
49050|Grady|Bakker|M|1961||27 North Carroll Boulevard|61905|Veldhoven|52437|Noord-Brabant|52682|52770|122-572-1681|F: 110,000 - 129,999|10000|Bakker@company.com|Customer total|52772||01/01/98||I
2606|Grady|Bakker|M|1980|single|37 East Pottawattamie Street|79570|Dun Laoghaire|51401|Dublin|52580|52772|383-740-4461|F: 110,000 - 129,999|3000|Bakker@company.com|Customer total|52772||01/01/98||A
6161|Grady|Bakker|M|1940|married|47 Dodge Road|85268|Wellington|52503|Wellington|52766|52785|400-483-2060|F: 110,000 - 129,999|5000|Bakker@company.com|Customer total|52772||01/01/98||I
9716|Grady|Bakker|M|1967||47 North Shawano Road|68404|Wekerom|52502|Gelderland|52610|52770|608-364-1341|F: 110,000 - 129,999|10000|Bakker@company.com|Customer total|52772||01/01/98||I
13273|Grady|Bakker|M|1983|single|57 West Harney Drive|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|668-495-3312|F: 110,000 - 129,999|3000|Bakker@company.com|Customer total|52772||01/01/98||I
16828|Grady|Bakker|M|1941|married|67 Wale Avenue|55857|Pune|52114|Maharashtra|52660|52771|380-264-4061|F: 110,000 - 129,999|5000|Bakker@company.com|Customer total|52772||01/01/98||I
20383|Grady|Bakker|M|1947||67 South Lauderdale Avenue|59200|Diss|51390|England - Norfolk|52591|52789|174-206-2749|F: 110,000 - 129,999|10000|Bakker@company.com|Customer total|52772||01/01/98||I
23939|Grady|Bakker|M|1974|single|77 North Automobile Avenue|59622|Nieuwegein|51983|Utrecht|52750|52770|509-572-5338|F: 110,000 - 129,999|3000|Bakker@company.com|Customer total|52772||01/01/98||I
27494|Grady|Bakker|M|1972|married|87 East Morgan Avenue|33626|Istanbul|51683|Istanbul|52624|52788|448-740-3220|F: 110,000 - 129,999|5000|Bakker@company.com|Customer total|52772||01/01/98||I
31050|Grady|Bakker|M|1940||97 Carroll Avenue|44280|Utrecht|52409|Utrecht|52750|52770|235-483-3409|F: 110,000 - 129,999|10000|Bakker@company.com|Customer total|52772||01/01/98||I
34606|Grady|Bakker|M|1946|single|97 North Pottawattamie Avenue|42408|Zeist|52530|Utrecht|52750|52770|462-364-6062|F: 110,000 - 129,999|3000|Bakker@company.com|Customer total|52772||01/01/98||I
36383|Grady|Finch|M|1954||107 Lauderdale Avenue|51641|Dublin City|51398|Dublin|52580|52772|105-572-7187|F: 110,000 - 129,999|10000|Finch@company.com|Customer total|52772||01/01/98||I
39939|Grady|Finch|M|1947|single|107 South Automobile Avenue|67111|Szczecin|52337|Szczecin|52742|52786|479-740-1628|F: 110,000 - 129,999|3000|Finch@company.com|Customer total|52772||01/01/98||I
43494|Grady|Finch|M|1945|married|117 West Morgan Avenue|74102|Melbourne|51907|Victoria|52756|52774|111-483-9892|F: 110,000 - 129,999|5000|Finch@company.com|Customer total|52772||01/01/98||I
32836|Gump|Kugel|M|1967||97 East Washakie Avenue|79889|Krefeld|51738|Nordrhein-Westfalen|52684|52776|619-581-8398|J: 190,000 - 249,999|15000|Kugel@company.com|Customer total|52772||01/01/98||I
39059|Gump|Lim|M|1978|single|107 North Catawba Avenue|39318|Torrevieja|52374|Alicante|52544|52778|226-581-5191|J: 190,000 - 249,999|11000|Lim@company.com|Customer total|52772||01/01/98||I
42614|Gump|Lim|M|1976|married|117 East Preston Avenue|38082|Greenwich|51591|England - Greater London|52589|52789|206-319-6165|J: 190,000 - 249,999|7000|Lim@company.com|Customer total|52772||01/01/98||I
19336|Gump|Lim|M|1953||17 East Washakie Court|67843|Arbuckle|51069|CA|52567|52790|196-319-9921|J: 190,000 - 249,999|15000|Lim@company.com|Customer total|52772||01/01/98||I
46392|Gump|Lim|M|1949|single|27 Lemhi Boulevard|63736|Killarney|51728|Kerry|52637|52772|695-168-1922|J: 190,000 - 249,999|11000|Lim@company.com|Customer total|52772||01/01/98||I
49948|Gump|Lim|M|1951|married|27 South Barceloneta Boulevard|31933|Barcelona|51164|Barcelona|52560|52778|645-517-7890|J: 190,000 - 249,999|7000|Lim@company.com|Customer total|52772||01/01/98||I
3504|Gump|Lim|M|1955||37 West Muskingum Street|41847|Edgewood|51443|KY|52632|52790|609-683-9259|J: 190,000 - 249,999|15000|Lim@company.com|Customer total|52772||01/01/98||A
7059|Gump|Lim|M|1960|single|47 East Catawba Road|44581|Moerdijk|51916|Noord-Brabant|52682|52770|574-152-2199|J: 190,000 - 249,999|11000|Lim@company.com|Customer total|52772||01/01/98||I
10614|Gump|Lim|M|1959|married|47 South Preston Road|55296|Clifton|51332|England - Avon|52588|52789|338-524-2728|J: 190,000 - 249,999|7000|Lim@company.com|Customer total|52772||01/01/98||I
14170|Gump|Lim|M|1965||57 North Dorchester Drive|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|687-581-1417|J: 190,000 - 249,999|15000|Lim@company.com|Customer total|52772||01/01/98||I
17726|Gump|Lim|M|1984|single|67 East Silver Bow Avenue|79359|Lindau|51798|Bayern|52561|52776|320-319-2629|J: 190,000 - 249,999|11000|Lim@company.com|Customer total|52772||01/01/98||I
21281|Gump|Lim|M|1956|married|77 Hennepin Avenue|71750|Salthill|52287|Galway|52608|52772|616-168-9785|J: 190,000 - 249,999|7000|Lim@company.com|Customer total|52772||01/01/98||I
24837|Gump|Lim|M|1971||77 North Washakie Avenue|85858|Karlsruhe|51718|Baden-Wuerttemberg|52559|52776|671-517-9909|J: 190,000 - 249,999|15000|Lim@company.com|Customer total|52772||01/01/98||I
28392|Gump|Lim|M|1987|single|87 West Lemhi Avenue|59500|El Sobrante|51446|CA|52567|52790|272-683-1655|J: 190,000 - 249,999|11000|Lim@company.com|Customer total|52772||01/01/98||I
31947|Gump|Lim|M|1953|married|97 East Barceloneta Avenue|61795|Eindhoven|51444|Noord-Brabant|52682|52770|626-152-7214|J: 190,000 - 249,999|7000|Lim@company.com|Customer total|52772||01/01/98||I
35504|Gump|Lim|M|1955||97 South Muskingum Avenue|40804|Badalona|51158|Barcelona|52560|52778|334-524-7195|J: 190,000 - 249,999|15000|Lim@company.com|Customer total|52772||01/01/98||I
38171|Gunther|James|M|1973|married|107 West Douglas Avenue|74793|Lunel|51812|Languedoc-Roussillon|52645|52779|142-482-2941|D: 70,000 - 89,999|1500|James@company.com|Customer total|52772||01/01/98||I
41726|Gunther|James|M|1961||117 Siskiyou Avenue|69776|Hiseville|51663|KY|52632|52790|299-343-2402|D: 70,000 - 89,999|7000|James@company.com|Customer total|52772||01/01/98||I
45281|Gunther|James|M|1930|single|117 South Henry Avenue|86990|Victoria|52440|KS|52630|52790|596-102-8587|D: 70,000 - 89,999|9000|James@company.com|Customer total|52772||01/01/98||I
10458|Gunther|James|M|1972|single|17 East Barnstable Court|46413|Belfast City|51175|Northern Ireland - County Antr|52686|52789|498-343-9011|D: 70,000 - 89,999|9000|James@company.com|Customer total|52772||01/01/98||I
45505|Gunther|James|M|1970|married|17 South Muskogee Court|67272|Cloverdale|51334|CA|52567|52790|636-102-9249|D: 70,000 - 89,999|1500|James@company.com|Customer total|52772||01/01/98||I
49060|Gunther|James|M|1934||27 North Catoosa Boulevard|67843|Arbuckle|51069|CA|52567|52790|569-661-2224|D: 70,000 - 89,999|7000|James@company.com|Customer total|52772||01/01/98||I
2616|Gunther|James|M|1944|single|37 East Price Street|87340|Oxford|52041|England - Oxfordshire|52592|52789|537-288-8984|D: 70,000 - 89,999|9000|James@company.com|Customer total|52772||01/01/98||A
6171|Gunther|James|M|1962|married|47 Douglas Road|38432|Solingen|52319|Nordrhein-Westfalen|52684|52776|173-408-5386|D: 70,000 - 89,999|1500|James@company.com|Customer total|52772||01/01/98||I
9726|Gunther|James|M|1947||47 North Siskiyou Road|59061|Sanibel|52292|FL|52595|52790|319-308-8283|D: 70,000 - 89,999|7000|James@company.com|Customer total|52772||01/01/98||A
13283|Gunther|James|M|1968|single|57 West Henry Drive|50385|Wakefield|52493|England - West Yorkshire|52594|52789|685-482-3807|D: 70,000 - 89,999|9000|James@company.com|Customer total|52772||01/01/98||I
16838|Gunther|James|M|1950|married|67 Washington Avenue|52912|Walsall|52495|England - West Midlands|52593|52789|382-343-1472|D: 70,000 - 89,999|1500|James@company.com|Customer total|52772||01/01/98||I
20393|Gunther|James|M|1971||67 South Lenawee Avenue|61189|Evinston|51459|FL|52595|52790|192-102-9332|D: 70,000 - 89,999|7000|James@company.com|Customer total|52772||01/01/98||I
23949|Gunther|James|M|1964|single|77 North Barnstable Avenue|48346|Noma|51985|FL|52595|52790|302-661-6725|D: 70,000 - 89,999|9000|James@company.com|Customer total|52772||01/01/98||I
27504|Gunther|James|M|1942|married|87 East Muskogee Avenue|59411|Henley-on-Thames|51659|England - Oxfordshire|52592|52789|397-288-3955|D: 70,000 - 89,999|1500|James@company.com|Customer total|52772||01/01/98||I
31060|Gunther|James|M|1955||97 Catoosa Avenue|85858|Karlsruhe|51718|Baden-Wuerttemberg|52559|52776|486-408-4827|D: 70,000 - 89,999|7000|James@company.com|Customer total|52772||01/01/98||I
34616|Gunther|James|M|1982|single|97 North Price Avenue|65910|Great Yarmouth|51590|England - Norfolk|52591|52789|697-308-3662|D: 70,000 - 89,999|9000|James@company.com|Customer total|52772||01/01/98||I
36393|Gunther|Pierce|M|1957||107 Lenawee Avenue|38082|Greenwich|51591|England - Greater London|52589|52789|557-661-7273|D: 70,000 - 89,999|7000|Pierce@company.com|Customer total|52772||01/01/98||I
39949|Gunther|Pierce|M|1933|single|107 South Barnstable Avenue|35799|Halifax|51646|England - West Yorkshire|52594|52789|114-288-6916|D: 70,000 - 89,999|9000|Pierce@company.com|Customer total|52772||01/01/98||I
43504|Gunther|Pierce|M|1976|married|117 West Muskogee Avenue|72409|Oosterhout|52033|Noord-Brabant|52682|52770|550-408-3499|D: 70,000 - 89,999|1500|Pierce@company.com|Customer total|52772||01/01/98||I
28236|Gunther|Pierce|M|1963||17 West Siskiyou Court|32855|Birmingham|51192|England - West Midlands|52593|52789|184-408-7762|D: 70,000 - 89,999|7000|Pierce@company.com|Customer total|52772||01/01/98||I
47282|Gunther|Pierce|M|1980|single|27 East Henry Boulevard|77188|Muenchen|51928|Bayern|52561|52776|355-308-4755|D: 70,000 - 89,999|9000|Pierce@company.com|Customer total|52772||01/01/98||I
50837|Gunther|Pierce|M|1949|married|27 South Washington Boulevard|62145|Nuernberg|51996|Bayern|52561|52776|104-482-6504|D: 70,000 - 89,999|1500|Pierce@company.com|Customer total|52772||01/01/98||I
50806|Gerard|Clipp|M|1959|single|27 South Utah Boulevard|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|361-764-4968|I: 170,000 - 189,999|7000|Clipp@company.com|Customer total|52772||01/01/98||I
4363|Gerard|Clipp|M|1961|single|37 North La Plata Street|32144|Georgetown|51579|Penang|52700|52769|229-435-7517|I: 170,000 - 189,999|9000|Clipp@company.com|Customer total|52772||01/01/98||A
7918|Gerard|Clipp|M|1956|single|47 West Amite Road|54148|Maastricht|51889|Limburg|52646|52770|166-198-3016|I: 170,000 - 189,999|1500|Clipp@company.com|Customer total|52772||01/01/98||I
11473|Gerard|Clipp|M|1962|single|57 Miner Drive|59622|Nieuwegein|51983|Utrecht|52750|52770|650-122-7478|I: 170,000 - 189,999|7000|Clipp@company.com|Customer total|52772||01/01/98||I
15029|Gerard|Clipp|M|1953|single|57 South Butler Drive|57339|Auckland|51081|Auckland|52549|52785|629-325-4055|I: 170,000 - 189,999|9000|Clipp@company.com|Customer total|52772||01/01/98||I
18584|Gerard|Clipp|M|1981|single|67 West Pickens Avenue|46150|Zandvoort|52529|Noord-Holland|52683|52770|513-535-3250|I: 170,000 - 189,999|1500|Clipp@company.com|Customer total|52772||01/01/98||I
14669|Gerard|Clipp|M|1958||7 South De Kalb Circle|75214|Mar del Plata|51899|Buenos Aires|52566|52773|155-325-8297|I: 170,000 - 189,999|7000|Clipp@company.com|Customer total|52772||01/01/98||I
22140|Gerard|Clipp|M|1982|single|77 East De Kalb Avenue|34427|Galway City|51571|Galway|52608|52772|258-415-9726|I: 170,000 - 189,999|7000|Clipp@company.com|Customer total|52772||01/01/98||I
25696|Gerard|Clipp|M|1951|single|77 South Sandoval Avenue|47075|Apeldoorn|51068|Gelderland|52610|52770|167-764-6985|I: 170,000 - 189,999|9000|Clipp@company.com|Customer total|52772||01/01/98||I
29251|Gerard|Clipp|M|1958|single|87 North Guayama Avenue|39245|Brisbane|51218|Queensland|52703|52774|620-435-1108|I: 170,000 - 189,999|1500|Clipp@company.com|Customer total|52772||01/01/98||I
32806|Gerard|Clipp|M|1949|single|97 East Utah Avenue|62356|Limerick|51797|Limerick|52647|52772|415-198-5868|I: 170,000 - 189,999|9000|Clipp@company.com|Customer total|52772||01/01/98||I
38140|Gerard|Lauper|M|1980|single|107 West De Kalb Avenue|38293|Zaandam|52527|Noord-Holland|52683|52770|639-764-8336|I: 170,000 - 189,999|7000|Lauper@company.com|Customer total|52772||01/01/98||I
41695|Gerard|Lauper|M|1951|single|117 Sandoval Avenue|54930|Shah Alam|52307|Selangor|52738|52769|220-435-5144|I: 170,000 - 189,999|9000|Lauper@company.com|Customer total|52772||01/01/98||I
45250|Gerard|Lauper|M|1955|single|117 South Guayama Avenue|42058|Niteroi|51984|Rio de Janeiro|52713|52775|188-198-8516|I: 170,000 - 189,999|1500|Lauper@company.com|Customer total|52772||01/01/98||I
10147|Gerard|Lauper|M|1955|single|17 East Amite Court|74553|Voorburg|52443|Zuid-Holland|52771|52770|340-435-1625|I: 170,000 - 189,999|1500|Lauper@company.com|Customer total|52772||01/01/98||I
45474|Gerard|Lauper|M|1976|single|17 South Miner Court|33529|Londrina|51804|Parana|52698|52775|477-198-7224|I: 170,000 - 189,999|7000|Lauper@company.com|Customer total|52772||01/01/98||I
49029|Gerard|Lauper|M|1969|single|27 North Butler Boulevard|69987|Blumenau|51201|Santa Catarina|52734|52775|613-122-9307|I: 170,000 - 189,999|9000|Lauper@company.com|Customer total|52772||01/01/98||I
2585|Gerard|Lauper|M|1957|single|37 East Pickens Street|81052|Delft|51383|Zuid-Holland|52771|52770|110-325-3893|I: 170,000 - 189,999|1500|Lauper@company.com|Customer total|52772||01/01/98||A
6140|Gerard|Lauper|M|1960|single|47 De Kalb Road|46274|Adelaide|51045|South Australia|52741|52774|143-535-7177|I: 170,000 - 189,999|7000|Lauper@company.com|Customer total|52772||01/01/98||A
9695|Gerard|Lauper|M|1987|single|47 North Sandoval Road|87551|Soest|52318|Utrecht|52750|52770|511-415-3841|I: 170,000 - 189,999|9000|Lauper@company.com|Customer total|52772||01/01/98||I
13252|Gerard|Lauper|M|1978|single|57 West Guayama Drive|63033|Groningen|51593|Groningen|52612|52770|663-764-7610|I: 170,000 - 189,999|1500|Lauper@company.com|Customer total|52772||01/01/98||I
16807|Gerard|Lauper|M|1966|single|67 Utah Avenue|91316|Darwin|51381|Northern Territory|52687|52774|552-435-4792|I: 170,000 - 189,999|7000|Lauper@company.com|Customer total|52772||01/01/98||I
20362|Gerard|Lauper|M|1950|single|67 South La Plata Avenue|36230|Sao Paulo City|52295|Sao Paulo|52735|52775|112-198-6156|I: 170,000 - 189,999|9000|Lauper@company.com|Customer total|52772||01/01/98||I
23918|Gerard|Lauper|M|1979|single|77 North Amite Avenue|48557|Aladdin|51048|WY|52763|52790|606-122-9171|I: 170,000 - 189,999|1500|Lauper@company.com|Customer total|52772||01/01/98||I
27473|Gerard|Lauper|M|1955|single|87 East Miner Avenue|51527|Altrincham|51061|England - Greater Manchester|52590|52789|651-325-1664|I: 170,000 - 189,999|7000|Lauper@company.com|Customer total|52772||01/01/98||I
31029|Gerard|Lauper|M|1954|single|97 Butler Avenue|76486|Buenos Aires|51223|Buenos Aires|52566|52773|290-535-9619|I: 170,000 - 189,999|9000|Lauper@company.com|Customer total|52772||01/01/98||I
34585|Gerard|Lauper|M|1952|single|97 North Pickens Avenue|78769|Wroclaw|52517|Wroclaw|52767|52786|205-415-5646|I: 170,000 - 189,999|1500|Lauper@company.com|Customer total|52772||01/01/98||I
37251|Gerard|Rothrock|M|1967|single|107 East Guayama Avenue|77287|Kuala Lumpur|51739|Kuala Lumpur|52639|52769|194-535-5044|I: 170,000 - 189,999|1500|Rothrock@company.com|Customer total|52772||01/01/98||I
40806|Gerard|Rothrock|M|1952|single|107 South Utah Avenue|78769|Wroclaw|52517|Wroclaw|52767|52786|328-415-6036|I: 170,000 - 189,999|7000|Rothrock@company.com|Customer total|52772||01/01/98||I
44362|Gerard|Rothrock|M|1973|single|117 North La Plata Avenue|90285|Hyderabad|51673|Andhra Pradesh|52547|52771|432-764-5062|I: 170,000 - 189,999|9000|Rothrock@company.com|Customer total|52772||01/01/98||I
1259|Gerard|Rothrock|M|1956|single|17 Butler Court|53123|Alphen aan den Rijn|51059|Zuid-Holland|52771|52770|304-415-4580|I: 170,000 - 189,999|9000|Rothrock@company.com|Customer total|52772||01/01/98||I
36814|Gerard|Rothrock|M|1955|single|17 North Pickens Court|40125|Katowice|51720|Katowice|52635|52786|459-764-3921|I: 170,000 - 189,999|1500|Rothrock@company.com|Customer total|52772||01/01/98||I
